ObjectID,GlobalId,Name,Description,ObjectType,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m)
1121948,1iwG70gXj23gw1kkhqivm9,Basic Wall:_H-BW-1 + H-WL-1:4997362,N/A,Opening,No material assigned,7.01,24.72,19.80,17.50
1121972,1iwG70gXj23gw1kkhqivm8,Basic Wall:_H-BW-1 + H-WL-1:4997362,N/A,Opening,No material assigned,7.01,24.72,19.80,17.50
1122552,1$vb5aTQT3hgFgSZlMDrKL,Basic Wall:_H-BW-1 + H-WL-1:4997369,N/A,Opening,No material assigned,0.12,1.76,19.00,18.25
1122705,0gWhdYaXb5fQYPVqgPqNE3,Basic Wall:_H-BW-1 + H-WL-1:4997384,N/A,Opening,No material assigned,0.81,14.69,20.20,17.50
1123203,32eUpZK9v2NAg7DPnwOIJd,Basic Wall:_H-WL-2_7 cm:924971,N/A,Opening,No material assigned,0.04,1.46,22.00,21.73
1123332,3HhyJo$NH2CAVGK2lYKeBu,Basic Wall:_H-BW-1 + H-WL-1:4997391,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
2358577,318BybHvn1qfSCdTy5_oXw,Basic Wall:_H-DW-1_12 cm:11034655,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1123357,1$vb5aTQT3hgFgSZlMDrNx,Basic Wall:_H-BW-1 + H-WL-1:4997391,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1123538,27xTVbLJX0UQDWeRyyv2y7,Basic Wall:_H-WL-2_7 cm:4997392,N/A,Opening,No material assigned,20.49,45.08,20.20,17.50
1123692,2bAPkyFp1FefEulzMzwQbX,Basic Wall:_H-WL-2_7 cm:4997393,N/A,Opening,No material assigned,20.49,45.08,20.20,17.50
1123846,1$vb5aTQT3hgFgSZlMDrMG,Basic Wall:_H-DW-1_12 cm:4997394,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
1123871,1$vb5aTQT3hgFgSZlMDqft,Basic Wall:_H-DW-1_12 cm:4997394,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1123895,2teScB_pj8XhqKKvDHiv93,Basic Wall:_H-DW-1_12 cm:4997394,N/A,Opening,No material assigned,0.81,14.69,20.20,17.50
1124450,30ldZ_1vz6pvtRmj2QUlMl,Basic Wall:_WC_M1 - Marmol 1:4997421,N/A,Opening,No material assigned,8.20,26.17,19.67,17.50
1124609,0DFveQsFDF5grMF4f7vgTH,Basic Wall:_H-BW-1 + H-WL-1:4997549,N/A,Opening,No material assigned,0.81,14.69,24.70,22.00
1124856,1iwG70gXj23gw1kkhqivoq,Basic Wall:_H-BW-1 + H-WL-1:4997552,N/A,Opening,No material assigned,7.01,24.72,24.30,22.00
1124881,1iwG70gXj23gw1kkhqivor,Basic Wall:_H-BW-1 + H-WL-1:4997552,N/A,Opening,No material assigned,7.01,24.72,24.30,22.00
1124905,1iwG70gXj23gw1kkhqivot,Basic Wall:_H-BW-1 + H-WL-1:4997552,N/A,Opening,No material assigned,7.01,24.72,24.30,22.00
1124929,1iwG70gXj23gw1kkhqivos,Basic Wall:_H-BW-1 + H-WL-1:4997552,N/A,Opening,No material assigned,7.01,24.72,24.30,22.00
1125509,2rtQv8udL5jOUi$L56GmYN,Basic Wall:_H-BW-1 + H-WL-1:4997559,N/A,Opening,No material assigned,0.12,1.76,23.50,22.75
1125662,3boNs5zIf6YhXkND6uC6K_,Basic Wall:_H-BW-1 + H-WL-1:4997574,N/A,Opening,No material assigned,0.81,14.69,24.70,22.00
1126160,32eUpZK9v2NAg7DPnwOIJo,Basic Wall:_H-WL-2_7 cm:924971,N/A,Opening,No material assigned,0.04,1.46,26.50,26.23
1126289,379bn8Vrv4ruEn67NcPIDN,Basic Wall:_H-BW-1 + H-WL-1:4997581,N/A,Opening,No material assigned,1.71,10.27,23.50,22.75
1126314,2rtQv8udL5jOUi$L56GmYM,Basic Wall:_H-BW-1 + H-WL-1:4997581,N/A,Opening,No material assigned,0.69,6.85,23.50,22.75
1126495,2l8YfQnTr6nhyC8gS8IQSp,Basic Wall:_H-WL-2_7 cm:4997582,N/A,Opening,No material assigned,20.49,45.08,24.70,22.00
2358551,318BybHvn1qfSCdTy5_nIz,Basic Wall:_H-DW-1_12 cm:11033820,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1126735,2rtQv8udL5jOUi$L56GmYO,Basic Wall:_H-DW-1_12 cm:4997584,N/A,Opening,No material assigned,1.71,10.27,23.50,22.75
1126760,2rtQv8udL5jOUi$L56GmYR,Basic Wall:_H-DW-1_12 cm:4997584,N/A,Opening,No material assigned,0.69,6.85,23.50,22.75
1127278,2AUIeL8X5FihudR$ABlOoq,Basic Wall:_WC_M1 - Marmol 1:4997611,N/A,Opening,No material assigned,0.81,14.69,24.70,22.00
1127303,30ldZ_1vz6pvtRmj2QUlNC,Basic Wall:_WC_M1 - Marmol 1:4997611,N/A,Opening,No material assigned,8.20,26.17,24.17,22.00
1127498,3xcuC_KGj9kgglEjzv9mCh,Basic Wall:_H-BW-1 + H-WL-1:4997739,N/A,Opening,No material assigned,0.81,14.69,29.20,26.50
1127745,1iwG70gXj23gw1kkhqivzo,Basic Wall:_H-BW-1 + H-WL-1:4997742,N/A,Opening,No material assigned,7.01,24.72,28.80,26.50
1127770,1iwG70gXj23gw1kkhqivzp,Basic Wall:_H-BW-1 + H-WL-1:4997742,N/A,Opening,No material assigned,7.01,24.72,28.80,26.50
1127794,1iwG70gXj23gw1kkhqivzr,Basic Wall:_H-BW-1 + H-WL-1:4997742,N/A,Opening,No material assigned,7.01,24.72,28.80,26.50
1127818,1iwG70gXj23gw1kkhqivzq,Basic Wall:_H-BW-1 + H-WL-1:4997742,N/A,Opening,No material assigned,7.01,24.72,28.80,26.50
1128398,2rtQv8udL5jOUi$L56GmYU,Basic Wall:_H-BW-1 + H-WL-1:4997749,N/A,Opening,No material assigned,0.12,1.76,28.00,27.25
1128551,3t4Rf_zG59LubrLBbMVx_w,Basic Wall:_H-BW-1 + H-WL-1:4997764,N/A,Opening,No material assigned,0.81,14.69,29.20,26.50
1129049,32eUpZK9v2NAg7DPnwOIID,Basic Wall:_H-WL-2_7 cm:924971,N/A,Opening,No material assigned,0.04,1.46,31.00,30.73
1129178,1X89da0vX5cvyzickck6wT,Basic Wall:_H-BW-1 + H-WL-1:4997771,N/A,Opening,No material assigned,1.71,10.27,28.00,27.25
1129203,2rtQv8udL5jOUi$L56GmY1,Basic Wall:_H-BW-1 + H-WL-1:4997771,N/A,Opening,No material assigned,0.69,6.85,28.00,27.25
1129384,28vfzPwyfEg8pLq$LoZGYE,Basic Wall:_H-WL-2_7 cm:4997772,N/A,Opening,No material assigned,20.49,45.08,29.20,26.50
1129624,2rtQv8udL5jOUi$L56GmY3,Basic Wall:_H-DW-1_12 cm:4997774,N/A,Opening,No material assigned,1.71,10.27,28.00,27.25
1129649,2rtQv8udL5jOUi$L56GmY2,Basic Wall:_H-DW-1_12 cm:4997774,N/A,Opening,No material assigned,0.69,6.85,28.00,27.25
1129673,1DvYydg45EJOtaXydA2I_Y,Basic Wall:_H-DW-1_12 cm:4997774,N/A,Opening,No material assigned,0.81,14.69,29.20,26.50
2358525,318BybHvn1qfSCdTy5_nJr,Basic Wall:_H-DW-1_12 cm:11033766,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1130228,0S5ZpTIzf1l8vBvU4dza_Z,Basic Wall:_WC_M1 - Marmol 1:4997801,N/A,Opening,No material assigned,0.81,14.69,29.20,26.50
1130253,30ldZ_1vz6pvtRmj2QUlMR,Basic Wall:_WC_M1 - Marmol 1:4997801,N/A,Opening,No material assigned,8.20,26.17,28.67,26.50
1130627,1iwG70gXj23gw1kkhqivum,Basic Wall:_H-BW-1 + H-WL-1:4997932,N/A,Opening,No material assigned,7.01,24.72,37.80,35.50
1130652,1iwG70gXj23gw1kkhqivun,Basic Wall:_H-BW-1 + H-WL-1:4997932,N/A,Opening,No material assigned,7.01,24.72,37.80,35.50
1130676,1iwG70gXj23gw1kkhqivup,Basic Wall:_H-BW-1 + H-WL-1:4997932,N/A,Opening,No material assigned,7.01,24.72,37.80,35.50
1130700,1iwG70gXj23gw1kkhqivuo,Basic Wall:_H-BW-1 + H-WL-1:4997932,N/A,Opening,No material assigned,7.01,24.72,37.80,35.50
1131280,2rtQv8udL5jOUi$L56GmY9,Basic Wall:_H-BW-1 + H-WL-1:4997939,N/A,Opening,No material assigned,0.12,1.76,37.00,36.25
1131863,32eUpZK9v2NAg7DPnwOIIO,Basic Wall:_H-WL-2_7 cm:924971,N/A,Opening,No material assigned,0.04,1.46,40.00,39.73
1131992,2lxfCSXfn18ODp9ESpAuRF,Basic Wall:_H-BW-1 + H-WL-1:4997961,N/A,Opening,No material assigned,1.71,10.27,37.00,36.25
1132017,2rtQv8udL5jOUi$L56GmY8,Basic Wall:_H-BW-1 + H-WL-1:4997961,N/A,Opening,No material assigned,0.69,6.85,37.00,36.25
1132370,2rtQv8udL5jOUi$L56GmYA,Basic Wall:_H-DW-1_12 cm:4997964,N/A,Opening,No material assigned,1.71,10.27,37.00,36.25
1132395,2rtQv8udL5jOUi$L56GmYD,Basic Wall:_H-DW-1_12 cm:4997964,N/A,Opening,No material assigned,0.69,6.85,37.00,36.25
1132913,30ldZ_1vz6pvtRmj2QUlK1,Basic Wall:_WC_M1 - Marmol 1:4997991,N/A,Opening,No material assigned,8.20,26.17,37.67,35.50
1133625,16_$N4Q7b0fxAO$od$MMVb,Basic Wall:_WC_L2 - PVC Toilet:5047597,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1133650,0YxbAN_9r1$8d4lVhz07HM,Basic Wall:_WC_L2 - PVC Toilet:5047597,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1133936,3uR40uOV54RO7dHBUbAkyg,Basic Wall:_WC_L2 - PVC Toilet:5047601,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1133961,0N3SQuGsHF6fU_Ejk4BKlb,Basic Wall:_WC_L2 - PVC Toilet:5047601,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1134615,0CNd$QOJLFmv9Wp9iF6y02,Basic Wall:_WC_L2 - PVC Toilet:5047607,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
2358499,318BybHvn1qfSCdTy5_nJo,Basic Wall:_H-DW-1_12 cm:11033766,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1134640,3b$nogg29BAO6RPCBlknF9,Basic Wall:_WC_L2 - PVC Toilet:5047607,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1135570,2a3DE8$9v3WgcWyObLID6a,Basic Wall:_WC_L2 - PVC Toilet:5047617,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1137938,2qBddcjnbCKB01$XKzruR8,Basic Wall:_WC_L2 - PVC Toilet:5047643,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1138466,0zGTXMGK5A9xp3uA$r209m,Basic Wall:_WC_M1 - Marmol 1:5047648,N/A,Opening,No material assigned,20.49,45.08,20.20,17.50
1138491,0v_3gLZ1v9DA37ymQ40GkR,Basic Wall:_WC_M1 - Marmol 1:5047648,N/A,Opening,No material assigned,20.49,45.08,20.20,17.50
1138515,0hNr0tGijCvvEGmhFHQGFd,Basic Wall:_WC_M1 - Marmol 1:5047648,N/A,Opening,No material assigned,7.94,27.55,20.20,17.50
1138539,16O6P1kiLEMOlR3H_kdCaC,Basic Wall:_WC_M1 - Marmol 1:5047648,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
1138563,3OQqJ6KGH9ehZtIKwMJVqP,Basic Wall:_WC_M1 - Marmol 1:5047648,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1138854,1pNIsWhI9Dr9bh4zj9wZW4,Basic Wall:_WC_M1 - Marmol 1:5047649,N/A,Opening,No material assigned,20.49,45.08,20.20,17.50
1139112,2t4TrjgxP61fS5HGl4zKXu,Basic Wall:_WC_M1 - Marmol 1:5047652,N/A,Opening,No material assigned,18.02,41.64,20.20,17.50
1139456,3foHaAGGn2bQmg7xXzVqj_,Basic Wall:_WC_M1 - Marmol 1:5047655,N/A,Opening,No material assigned,14.73,37.04,20.20,17.50
1139806,1FXdKJLDT3lxnLU_ijfKwp,Basic Wall:_WC_M1 - Marmol 1:5047658,N/A,Opening,No material assigned,14.73,37.04,20.20,17.50
1140248,1x8ix6IWb63eC5t3UsK0Bd,Basic Wall:_WC_M1 - Marmol 1:5047662,N/A,Opening,No material assigned,14.73,37.04,20.20,17.50
1140500,30yj8TlDL5NuDX7IhvGJBB,Basic Wall:_WC_M1 - Marmol 1:5047664,N/A,Opening,No material assigned,7.94,27.55,20.20,17.50
1140850,30yj8TlDL5NuDX7IhvGJsx,Basic Wall:_WC_M1 - Marmol 1:5047667,N/A,Opening,No material assigned,20.49,45.08,20.20,17.50
1141194,31oXCDGUfBEPXSiKfV4hpe,Basic Wall:_WC_M1 - Marmol 1:5047672,N/A,Opening,No material assigned,10.20,30.71,20.20,17.50
1141219,31oXCDGUfBEPXSiKfV4hpS,Basic Wall:_WC_M1 - Marmol 1:5047672,N/A,Opening,No material assigned,10.74,30.18,19.67,17.50
2358473,318BybHvn1qfSCdTy5_nJp,Basic Wall:_H-DW-1_12 cm:11033766,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1141243,2UO_fqS95CSeRcUfFSk_20,Basic Wall:_WC_M1 - Marmol 1:5047672,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1141267,0j$7yvg3XCCOyEqEsbWGzM,Basic Wall:_WC_M1 - Marmol 1:5047672,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
1141520,0IADI1Uwz0YQuM$9MimZuK,Basic Wall:_WC_M1 - Marmol 1:5047673,N/A,Opening,No material assigned,14.73,37.04,20.20,17.50
1141545,2t4TrjgxP61fS5HGl4zKd_,Basic Wall:_WC_M1 - Marmol 1:5047673,N/A,Opening,No material assigned,14.73,37.04,20.20,17.50
1141741,1cBwIvsm12nx9DPNRAcOXw,Basic Wall:_WC_M1 - Marmol 1:5047674,N/A,Opening,No material assigned,10.74,30.18,19.67,17.50
1141766,1UArNwDA13OwE$3CHaCR$R,Basic Wall:_WC_M1 - Marmol 1:5047674,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
1141790,1auz9M3e574fG76bCZ03ed,Basic Wall:_WC_M1 - Marmol 1:5047674,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1142007,02OfIYImf9Fx49y06Tf41b,Basic Wall:_WC_M1 - Marmol 1:5047675,N/A,Opening,No material assigned,10.20,30.71,20.20,17.50
1142032,1cBwIvsm12nx9DPNRAcOXG,Basic Wall:_WC_M1 - Marmol 1:5047675,N/A,Opening,No material assigned,10.74,30.18,19.67,17.50
1142056,32dDw5B7v7rAUmGRYdiIrh,Basic Wall:_WC_M1 - Marmol 1:5047675,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
1142080,2h6sht6Wr0mu0LsCom88B_,Basic Wall:_WC_M1 - Marmol 1:5047675,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1142104,2kik3F5mf4a81qFIene8wr,Basic Wall:_WC_M1 - Marmol 1:5047675,N/A,Opening,No material assigned,1.71,10.27,19.00,18.25
1142128,2fbOfXU3f4EAA06FdPMoaQ,Basic Wall:_WC_M1 - Marmol 1:5047675,N/A,Opening,No material assigned,0.69,6.85,19.00,18.25
1142531,3brpsxBeH4EBS8N2uFxtI8,Basic Wall:_WC_L2 - PVC Toilet:5047687,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1142966,29JlPRI9z3gu4AmZ9lcnHt,Basic Wall:_WC_L2 - PVC Toilet:5047691,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1143310,29JlPRI9z3gu4AmZ9lcnG3,Basic Wall:_WC_L2 - PVC Toilet:5047695,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1143654,1x$OOgnYb2lfTc3wtcIaMX,Basic Wall:_WC_L2 - PVC Toilet:5047699,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
2358446,318BybHvn1qfSCdTy5_n_I,Basic Wall:_H-DW-1_12 cm:11032512,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1143997,29JlPRI9z3gu4AmZ9lcnTR,Basic Wall:_WC_C2 - Ceramic superior:5047702,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1145536,0XYmdM7tH9IPlVTvFITofo,Basic Wall:_WC_C2 - Ceramic superior:5047718,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1146155,29JlPRI9z3gu4AmZ9lcn6E,Basic Wall:_WC_L2 - PVC Toilet:5047726,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1146180,0gFWuu4qDFYhkMjLtEQWsd,Basic Wall:_WC_L2 - PVC Toilet:5047726,N/A,Opening,No material assigned,0.25,4.94,11.17,9.00
1146742,0iAoahhonBZg$ijH91mQ_T,Basic Wall:_WC_L2 - PVC Toilet:5047740,N/A,Opening,No material assigned,5.72,22.26,11.17,9.00
1146993,3VbLjVGzHEugCcJaL_JRNN,Basic Wall:_WC_L2 - PVC Toilet:5047742,N/A,Opening,No material assigned,5.72,22.26,11.17,9.00
1147244,0iAoahhonBZg$ijH91mQ$v,Basic Wall:_WC_L2 - PVC Toilet:5047744,N/A,Opening,No material assigned,5.72,22.26,11.17,9.00
1147679,0iAoahhonBZg$ijH91mQuL,Basic Wall:_WC_L2 - PVC Toilet:5047749,N/A,Opening,No material assigned,5.72,22.26,11.17,9.00
1147930,06g40ahU53tujyMrQwDKAD,Basic Wall:_WC_L2 - PVC Toilet:5047751,N/A,Opening,No material assigned,5.72,22.26,11.17,9.00
1148181,0iAoahhonBZg$ijH91mQvL,Basic Wall:_WC_L2 - PVC Toilet:5047753,N/A,Opening,No material assigned,5.72,22.26,11.17,9.00
1149352,3EJB_4g0PDC97c0dJT5cQw,Basic Wall:_WC_L2 - PVC Toilet:5047766,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
1151260,3EJB_4g0PDC97c0dJT5cT2,Basic Wall:_WC_L2 - PVC Toilet:5047786,N/A,Opening,No material assigned,6.38,23.30,11.17,9.00
2351150,0FKmjAgOTD$9DTYbfHJ20R,Basic Wall:_H-DW-1_12 cm:8401278,N/A,Opening,No material assigned,8.01,25.09,42.17,40.40
1151880,3kJPfKQ8zF8xjGFp_MuCIy,Basic Wall:_WC_L9 - Vinyl color_families:5047874,N/A,Opening,No material assigned,2.63,17.20,19.65,17.50
1152049,3m1u_lFAH6xPcFqSQQgnJu,Basic Wall:_H-DW-1_12 cm:5078899,N/A,Opening,No material assigned,0.69,6.85,37.00,36.25
1153091,3ZGSLz7490luNrXmUufBzd,Basic Wall:_WC_L2 - PVC Toilet:5096507,N/A,Opening,No material assigned,5.72,22.26,19.67,17.50
1153710,3dP1SASdD3axv4A62D1r7l,Basic Wall:_WC_L2 - PVC Toilet:5096513,N/A,Opening,No material assigned,5.72,22.26,19.67,17.50
1153869,3foHaAGGn2bQmg7xXzVtkp,Basic Wall:_WC_L2 - PVC Toilet:5096514,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
2358419,318BybHvn1qfSCdTy5_n$M,Basic Wall:_H-DW-1_12 cm:11032457,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1153894,3zK5XhT3z9xR_cFiZ$7oAN,Basic Wall:_WC_L2 - PVC Toilet:5096514,N/A,Opening,No material assigned,0.95,7.31,19.65,17.50
1153918,3foHaAGGn2bQmg7xXzVtpT,Basic Wall:_WC_L2 - PVC Toilet:5096514,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1154535,3M31_uwJXCyuRvG$y2Yk1G,Basic Wall:_WC_L1 - PVC CLINIC:5096524,N/A,Opening,No material assigned,0.95,7.31,19.65,17.50
1154560,0JH2yhId91mRVowzt01t1g,Basic Wall:_WC_L1 - PVC CLINIC:5096524,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1154864,1CKR7PXe94cP629h7WJxx9,Basic Wall:_WC_L1 - PVC CLINIC:5096526,N/A,Opening,No material assigned,0.93,7.16,19.60,17.50
1154889,1ZXWFfr_LFQuwcJZBB7m46,Basic Wall:_WC_L1 - PVC CLINIC:5096526,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1155122,1VHGGDWhj1u9BflaorituP,Basic Wall:_WC_L1 - PVC CLINIC:5096540,N/A,Opening,No material assigned,14.73,37.04,20.20,17.50
1156018,2a3DE8$9v3WgcWyObLI2jo,Basic Wall:_WC_L2 - PVC Toilet:5096558,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1156043,2a3DE8$9v3WgcWyObLI2lo,Basic Wall:_WC_L2 - PVC Toilet:5096558,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1156521,0Jllt0GyX92QhU4MtYjIcL,Basic Wall:_WC_L10 - Vinyl color special:5096563,N/A,Opening,No material assigned,23.87,161.31,19.68,18.55
1157120,2ghWDdRIjCjProHWJxp60e,Basic Wall:_WC_L10 - Vinyl color special:5096568,N/A,Opening,No material assigned,8.46,51.40,19.65,17.50
1157145,2a3DE8$9v3WgcWyObLI2qf,Basic Wall:_WC_L10 - Vinyl color special:5096568,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1157180,2VXKjDSUD6rAa2zQ1ZPVm8,Basic Wall:_WC_L10 - Vinyl color special:5096568,N/A,Opening,No material assigned,9.65,60.15,19.65,17.50
1157204,3foHaAGGn2bQmg7xXzVqOT,Basic Wall:_WC_L10 - Vinyl color special:5096568,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1158416,2txLERCyHCSw56bHv8L3ou,Basic Wall:_WC_L10 - Vinyl color special:5096578,N/A,Opening,No material assigned,23.87,161.31,19.68,18.55
1158766,0iPvb64313TwhP_06lLRwy,Basic Wall:_WC_L10 - Vinyl color special:5096581,N/A,Opening,No material assigned,23.87,161.31,19.68,18.55
1159208,1ZLFdCeB154RAvVajL3S0R,Basic Wall:_WC_L10 - Vinyl color special:5096585,N/A,Opening,No material assigned,23.87,161.31,19.68,18.55
2358393,318BybHvn1qfSCdTy5_n$N,Basic Wall:_H-DW-1_12 cm:11032457,N/A,Opening,No material assigned,7.04,24.34,19.67,17.50
1159477,2xKygPsfHBZORtHAG2buaB,Basic Wall:_WC_L10 - Vinyl color special:5096587,N/A,Opening,No material assigned,9.65,60.15,19.65,17.50
1159502,1atmFc_81Blg3LZLQUsVR6,Basic Wall:_WC_L10 - Vinyl color special:5096587,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1159526,0P9P$cU1P3zRL4Q8XbVvf4,Basic Wall:_WC_L10 - Vinyl color special:5096587,N/A,Opening,No material assigned,8.46,51.40,19.65,17.50
1159550,2OkWyAP5jFPQF$AE5FMlM1,Basic Wall:_WC_L10 - Vinyl color special:5096587,N/A,Opening,No material assigned,11.84,31.91,19.67,17.50
1163873,2xwP3jUyLFfggp23695M7j,Basic Wall:_WC_M2 - Mouk:5123059,N/A,Opening,No material assigned,7.94,27.55,15.70,13.00
1164033,1vv4B9vyb088SCKxM3Cjtr,Basic Wall:_WC_M2 - Mouk:5123060,N/A,Opening,No material assigned,3.39,21.47,15.70,13.00
1164202,0hjBg$$kf7lfBT1vhlZLeF,Basic Wall:_WC_L1 - PVC CLINIC:5123064,N/A,Opening,No material assigned,1.58,11.19,15.70,13.00
1164820,3MKCx7KA1ABOLxHwNcECjJ,Basic Wall:_WC_L2 - PVC Toilet:5150317,N/A,Opening,No material assigned,6.38,23.30,19.67,17.50
1176387,17v7xPFkP2ghURWNsMNrEN,Basic Wall:_WC_L10 - Vinyl color special:5203319,N/A,Opening,No material assigned,5.92,40.69,11.25,10.12
1176412,2jijhy9aLCjPnhZrZFbRqX,Basic Wall:_WC_L10 - Vinyl color special:5203319,N/A,Opening,No material assigned,7.00,24.52,11.25,9.00
1176833,2iePSIw9H8_wRe86zjsxpC,Basic Wall:_WC_L10 - Vinyl color special:5203322,N/A,Opening,No material assigned,5.92,40.69,11.25,10.12
1176858,25uDofW_TAnhKaOuOSZa$5,Basic Wall:_WC_L10 - Vinyl color special:5203322,N/A,Opening,No material assigned,7.00,24.52,11.25,9.00
1177794,0iAoahhonBZg$ijH91mRQf,Basic Wall:_WC_L1 - PVC CLINIC:5203332,N/A,Opening,No material assigned,9.19,27.73,11.17,9.00
1177954,0iAoahhonBZg$ijH91mROd,Basic Wall:_WC_L1 - PVC CLINIC:5203333,N/A,Opening,No material assigned,9.19,27.73,11.17,9.00
1178114,29JlPRI9z3gu4AmZ9lc_GT,Basic Wall:_WC_L1 - PVC CLINIC:5203334,N/A,Opening,No material assigned,9.19,27.73,11.17,9.00
1178139,3H1k4InzD4WBIZZZ0cg2wo,Basic Wall:_WC_L1 - PVC CLINIC:5203334,N/A,Opening,No material assigned,9.19,27.73,11.17,9.00
